id,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance
110730,Female,Loyal Customer,49,Business travel,Business,2269
8212,Female,disloyal Customer,22,Business travel,Eco,335
21996,Female,Loyal Customer,69,Personal Travel,Eco,448
66935,Male,Loyal Customer,39,Business travel,Business,3919
96815,Female,Loyal Customer,47,Business travel,Business,816
97485,Male,Loyal Customer,55,Business travel,Business,3268
52487,Female,Loyal Customer,33,Personal Travel,Eco Plus,598
2003,Female,Loyal Customer,53,Business travel,Business,2811
63190,Female,disloyal Customer,50,Business travel,Business,447
122164,Female,Loyal Customer,24,Business travel,Business,2665
117820,Female,Loyal Customer,41,Personal Travel,Eco,328
106185,Male,Loyal Customer,69,Personal Travel,Eco,302
126126,Male,Loyal Customer,66,Business travel,Business,1654
7405,Female,Loyal Customer,28,Business travel,Business,552
41086,Male,Loyal Customer,37,Business travel,Eco,316
58915,Female,Loyal Customer,30,Personal Travel,Eco,888
102510,Female,Loyal Customer,66,Personal Travel,Eco,407
9244,Female,Loyal Customer,9,Personal Travel,Eco,100
70623,Male,Loyal Customer,53,Business travel,Business,1217
846,Female,Loyal Customer,39,Business travel,Business,2224
44636,Female,Loyal Customer,37,Business travel,Business,2216
95977,Female,disloyal Customer,29,Business travel,Business,775
43107,Female,Loyal Customer,46,Personal Travel,Eco,236
57072,Female,Loyal Customer,58,Business travel,Business,2065
7391,Male,Loyal Customer,40,Business travel,Business,2499
81296,Female,Loyal Customer,21,Personal Travel,Eco,1020
108337,Female,disloyal Customer,29,Business travel,Business,893
26011,Female,Loyal Customer,42,Business travel,Business,425
31872,Male,Loyal Customer,46,Business travel,Business,4983
40538,Female,disloyal Customer,24,Business travel,Eco,216
99116,Male,Loyal Customer,38,Personal Travel,Eco,453
17401,Male,Loyal Customer,45,Business travel,Eco,351
53075,Male,Loyal Customer,32,Business travel,Eco Plus,1208
115938,Male,Loyal Customer,23,Business travel,Business,3244
36353,Male,Loyal Customer,24,Personal Travel,Eco Plus,187
20865,Male,Loyal Customer,54,Personal Travel,Eco,508
120800,Male,Loyal Customer,52,Business travel,Business,666
124077,Male,Loyal Customer,40,Business travel,Business,2402
42839,Male,Loyal Customer,33,Business travel,Business,328
52518,Female,Loyal Customer,59,Business travel,Business,3490
67268,Male,Loyal Customer,68,Personal Travel,Eco,1119
85789,Female,disloyal Customer,72,Business travel,Eco,526
58686,Male,Loyal Customer,23,Personal Travel,Business,299
14797,Male,Loyal Customer,52,Business travel,Business,2703
56425,Female,Loyal Customer,52,Business travel,Eco,719
99266,Female,Loyal Customer,43,Business travel,Business,833
21208,Female,Loyal Customer,52,Business travel,Eco,317
129713,Male,Loyal Customer,50,Business travel,Business,3266
64652,Female,Loyal Customer,23,Business travel,Business,190
13324,Male,Loyal Customer,40,Business travel,Business,631
125781,Male,disloyal Customer,26,Business travel,Eco,993
30529,Female,Loyal Customer,47,Business travel,Business,3648
7261,Female,Loyal Customer,44,Personal Travel,Eco,135
73684,Female,Loyal Customer,61,Business travel,Business,192
123048,Female,Loyal Customer,51,Business travel,Business,2823
47383,Female,disloyal Customer,50,Business travel,Eco,532
34859,Female,Loyal Customer,42,Business travel,Business,2248
79591,Female,Loyal Customer,24,Business travel,Business,2879
16790,Male,Loyal Customer,17,Personal Travel,Eco Plus,642
36675,Female,Loyal Customer,9,Personal Travel,Eco,1237
54038,Female,disloyal Customer,25,Business travel,Eco,1416
73807,Female,Loyal Customer,58,Personal Travel,Eco Plus,192
97947,Female,Loyal Customer,42,Business travel,Business,401
105768,Male,disloyal Customer,38,Business travel,Eco,387
6956,Male,disloyal Customer,25,Business travel,Business,501
36275,Male,Loyal Customer,29,Personal Travel,Eco,612
77734,Female,disloyal Customer,29,Business travel,Business,1282
41792,Male,Loyal Customer,58,Business travel,Business,2006
129184,Male,disloyal Customer,37,Business travel,Business,2288
123373,Female,Loyal Customer,20,Personal Travel,Eco,644
5504,Female,Loyal Customer,18,Personal Travel,Eco,910
53497,Female,Loyal Customer,67,Personal Travel,Eco,2419
63646,Male,Loyal Customer,37,Business travel,Business,1972
82610,Female,Loyal Customer,37,Business travel,Business,2783
48675,Male,Loyal Customer,59,Business travel,Business,3380
3470,Male,Loyal Customer,17,Personal Travel,Eco Plus,296
116158,Female,Loyal Customer,55,Personal Travel,Eco,404
103150,Female,Loyal Customer,45,Business travel,Business,1865
8319,Female,Loyal Customer,8,Personal Travel,Eco Plus,335
23975,Female,disloyal Customer,37,Business travel,Eco,596
63477,Female,Loyal Customer,68,Personal Travel,Eco Plus,372
27819,Female,Loyal Customer,54,Business travel,Eco,280
38555,Female,Loyal Customer,51,Personal Travel,Eco,2586
19468,Female,Loyal Customer,50,Business travel,Business,1806
75484,Female,Loyal Customer,63,Personal Travel,Eco,2342
46859,Male,Loyal Customer,58,Business travel,Business,3823
126170,Female,Loyal Customer,25,Business travel,Business,3866
81509,Male,Loyal Customer,68,Personal Travel,Eco Plus,528
45793,Male,disloyal Customer,28,Business travel,Eco,391
120846,Female,Loyal Customer,29,Business travel,Business,992
43856,Female,Loyal Customer,48,Business travel,Eco,199
80808,Female,Loyal Customer,45,Business travel,Business,2071
43800,Male,Loyal Customer,58,Personal Travel,Eco,748
35466,Female,Loyal Customer,41,Personal Travel,Eco,828
15857,Female,Loyal Customer,23,Business travel,Business,1936
14498,Male,Loyal Customer,47,Business travel,Business,3249
27329,Female,Loyal Customer,53,Business travel,Business,697
26641,Female,disloyal Customer,39,Business travel,Business,404
118817,Male,Loyal Customer,58,Business travel,Business,3005
31126,Female,disloyal Customer,11,Business travel,Eco,991
121019,Female,Loyal Customer,23,Personal Travel,Eco,993
84786,Male,Loyal Customer,26,Business travel,Business,547
109336,Female,Loyal Customer,7,Personal Travel,Eco,1188
56898,Female,Loyal Customer,34,Business travel,Business,2454
101761,Male,Loyal Customer,10,Personal Travel,Eco,1590
63365,Male,Loyal Customer,23,Personal Travel,Eco,372
75092,Male,Loyal Customer,58,Business travel,Business,1723
107837,Female,Loyal Customer,55,Personal Travel,Eco,349
21107,Female,Loyal Customer,68,Personal Travel,Eco,227
21250,Male,Loyal Customer,78,Business travel,Eco Plus,317
2074,Female,disloyal Customer,64,Business travel,Eco,812
65325,Female,Loyal Customer,41,Business travel,Business,1945
115404,Female,Loyal Customer,32,Business travel,Business,2985
74117,Male,Loyal Customer,35,Business travel,Business,592
56563,Female,Loyal Customer,53,Business travel,Business,1085
118095,Female,Loyal Customer,46,Business travel,Business,1671
69235,Female,disloyal Customer,30,Business travel,Business,733
17283,Female,Loyal Customer,52,Business travel,Business,2310
107419,Male,disloyal Customer,17,Business travel,Eco,725
57952,Female,Loyal Customer,50,Business travel,Business,2374
40528,Male,Loyal Customer,45,Business travel,Business,391
87672,Female,Loyal Customer,25,Business travel,Eco,606
96648,Male,Loyal Customer,41,Business travel,Eco,572
49870,Male,Loyal Customer,33,Business travel,Business,3782
57410,Female,disloyal Customer,36,Business travel,Eco,524
39295,Female,Loyal Customer,43,Personal Travel,Eco,67
67923,Male,Loyal Customer,8,Personal Travel,Eco,1464
72106,Male,Loyal Customer,62,Personal Travel,Eco Plus,2504
125188,Male,Loyal Customer,57,Business travel,Business,2571
99605,Female,Loyal Customer,47,Business travel,Business,1940
21425,Female,Loyal Customer,51,Business travel,Eco,377
72093,Male,Loyal Customer,45,Personal Travel,Eco,2615
21244,Female,Loyal Customer,38,Business travel,Eco Plus,192
112307,Female,Loyal Customer,57,Business travel,Business,957
44589,Female,Loyal Customer,23,Personal Travel,Eco,84
60429,Male,Loyal Customer,44,Business travel,Business,3885
22869,Male,Loyal Customer,49,Personal Travel,Eco,134
63295,Female,Loyal Customer,45,Business travel,Business,1790
11525,Male,Loyal Customer,40,Personal Travel,Eco Plus,301
13726,Female,Loyal Customer,46,Business travel,Eco,384
86429,Female,Loyal Customer,60,Business travel,Business,749
77435,Female,Loyal Customer,64,Personal Travel,Eco,588
91991,Male,Loyal Customer,31,Business travel,Eco,236
128199,Female,Loyal Customer,40,Business travel,Business,2973
44813,Male,Loyal Customer,26,Personal Travel,Eco,802
21605,Male,Loyal Customer,55,Business travel,Eco,794
66468,Male,Loyal Customer,44,Personal Travel,Eco Plus,1217
47128,Male,Loyal Customer,40,Business travel,Business,748
61225,Male,Loyal Customer,60,Business travel,Business,862
124618,Male,Loyal Customer,26,Business travel,Business,1671
100720,Male,Loyal Customer,38,Business travel,Business,2005
54500,Female,Loyal Customer,51,Business travel,Business,3173
81680,Female,disloyal Customer,16,Business travel,Business,907
116213,Female,Loyal Customer,12,Personal Travel,Eco,371
76343,Female,disloyal Customer,25,Business travel,Eco,954
33885,Male,Loyal Customer,68,Personal Travel,Eco,994
56838,Female,disloyal Customer,41,Business travel,Eco Plus,1605
80467,Female,Loyal Customer,77,Business travel,Business,3167
61712,Male,Loyal Customer,52,Business travel,Eco,1635
2148,Female,disloyal Customer,25,Business travel,Business,431
75168,Male,disloyal Customer,16,Business travel,Eco,1246
100627,Male,Loyal Customer,46,Business travel,Business,349
30524,Female,Loyal Customer,56,Business travel,Business,2672
38578,Male,Loyal Customer,14,Personal Travel,Eco,2586
108614,Female,Loyal Customer,26,Personal Travel,Eco,696
120704,Female,Loyal Customer,24,Personal Travel,Eco,280
103455,Female,Loyal Customer,69,Business travel,Eco,448
86989,Male,Loyal Customer,47,Personal Travel,Eco,907
37624,Female,Loyal Customer,33,Personal Travel,Eco,1069
102845,Female,Loyal Customer,46,Business travel,Business,423
22052,Male,Loyal Customer,48,Business travel,Eco,321
25601,Female,Loyal Customer,52,Personal Travel,Eco,696
21689,Female,disloyal Customer,37,Business travel,Eco,346
83115,Male,disloyal Customer,26,Personal Travel,Eco,957
63902,Male,Loyal Customer,30,Business travel,Business,3122
54110,Male,Loyal Customer,49,Business travel,Business,1569
933,Female,Loyal Customer,57,Business travel,Business,134
43011,Male,Loyal Customer,50,Business travel,Eco,259
55895,Female,disloyal Customer,22,Business travel,Eco,473
92160,Male,Loyal Customer,22,Personal Travel,Eco Plus,1576
52792,Male,Loyal Customer,63,Personal Travel,Eco,1874
91825,Female,disloyal Customer,21,Business travel,Business,588
75366,Male,Loyal Customer,25,Personal Travel,Eco Plus,2486
27967,Female,Loyal Customer,11,Personal Travel,Eco,1660
32212,Female,Loyal Customer,39,Business travel,Eco,101
10202,Male,Loyal Customer,54,Business travel,Business,316
108747,Female,Loyal Customer,51,Business travel,Business,3802
114628,Female,Loyal Customer,49,Business travel,Business,2977
26984,Male,Loyal Customer,50,Business travel,Business,867
44616,Female,Loyal Customer,23,Personal Travel,Eco,566
46137,Male,Loyal Customer,52,Business travel,Eco,604
40923,Male,Loyal Customer,18,Personal Travel,Eco,558
129692,Female,Loyal Customer,41,Business travel,Business,447
35542,Female,Loyal Customer,15,Personal Travel,Eco,1053
125590,Male,Loyal Customer,50,Business travel,Business,1587
55920,Female,Loyal Customer,17,Personal Travel,Eco,733
129699,Female,disloyal Customer,39,Business travel,Business,308
77273,Male,Loyal Customer,46,Business travel,Business,1931
20793,Female,Loyal Customer,48,Business travel,Eco,508
83209,Female,Loyal Customer,21,Personal Travel,Eco,1123
106203,Male,Loyal Customer,50,Business travel,Eco Plus,436
12992,Female,disloyal Customer,25,Business travel,Eco,438
30431,Female,disloyal Customer,41,Business travel,Business,614
55872,Male,Loyal Customer,40,Business travel,Business,733
51901,Male,disloyal Customer,43,Business travel,Eco,601
109126,Male,Loyal Customer,24,Business travel,Business,2721
1380,Male,Loyal Customer,50,Business travel,Eco Plus,140
39606,Male,Loyal Customer,25,Personal Travel,Eco,679
116067,Male,Loyal Customer,61,Personal Travel,Eco,325
38218,Female,Loyal Customer,57,Personal Travel,Eco Plus,1121
5678,Male,disloyal Customer,38,Business travel,Business,299
93377,Female,Loyal Customer,53,Business travel,Business,2955
110483,Female,Loyal Customer,24,Personal Travel,Eco,787
45192,Female,Loyal Customer,47,Business travel,Business,1437
95286,Male,Loyal Customer,65,Personal Travel,Eco,458
97138,Female,disloyal Customer,46,Business travel,Business,1476
54678,Male,disloyal Customer,14,Business travel,Eco,854
18030,Male,disloyal Customer,37,Business travel,Eco,488
19718,Female,disloyal Customer,57,Business travel,Eco,409
7853,Female,Loyal Customer,33,Business travel,Business,3442
24554,Male,Loyal Customer,36,Business travel,Business,696
84288,Female,Loyal Customer,42,Personal Travel,Eco Plus,334
20561,Female,disloyal Customer,22,Business travel,Eco,533
72788,Male,disloyal Customer,22,Business travel,Eco,645
109864,Male,Loyal Customer,21,Business travel,Business,1092
18487,Female,Loyal Customer,51,Business travel,Business,3683
23002,Female,Loyal Customer,25,Personal Travel,Eco,489
11202,Female,Loyal Customer,11,Personal Travel,Eco,301
15277,Female,Loyal Customer,35,Business travel,Eco,500
109665,Female,Loyal Customer,29,Business travel,Business,3433
125184,Male,Loyal Customer,48,Business travel,Business,651
80334,Male,disloyal Customer,17,Business travel,Business,746
12780,Female,Loyal Customer,41,Business travel,Business,2727
77296,Female,Loyal Customer,43,Business travel,Eco,391
91105,Male,Loyal Customer,54,Personal Travel,Eco,545
57191,Male,Loyal Customer,41,Business travel,Business,1514
87500,Female,Loyal Customer,16,Business travel,Business,1560
71037,Female,disloyal Customer,22,Business travel,Eco,802
19325,Male,Loyal Customer,54,Business travel,Eco,694
99438,Male,disloyal Customer,30,Business travel,Eco Plus,337
72207,Male,Loyal Customer,41,Business travel,Business,2724
99473,Female,Loyal Customer,23,Business travel,Business,3118
89957,Male,Loyal Customer,21,Personal Travel,Eco,1310
7763,Female,disloyal Customer,21,Business travel,Eco,1080
7228,Female,Loyal Customer,34,Business travel,Eco,135
72783,Male,Loyal Customer,41,Business travel,Business,1045
109325,Male,Loyal Customer,10,Personal Travel,Eco,1188
129234,Male,Loyal Customer,41,Business travel,Business,1504
39270,Female,Loyal Customer,53,Business travel,Business,3329
81310,Male,Loyal Customer,41,Business travel,Business,1299
33407,Female,disloyal Customer,24,Business travel,Eco,2399
14446,Male,disloyal Customer,40,Business travel,Eco,674
77078,Female,Loyal Customer,65,Business travel,Business,591
58477,Male,Loyal Customer,43,Business travel,Business,719
120838,Female,disloyal Customer,39,Business travel,Business,920
67547,Male,Loyal Customer,58,Personal Travel,Business,1205
102799,Female,disloyal Customer,24,Business travel,Eco,342
56200,Female,Loyal Customer,16,Personal Travel,Eco,1400
78800,Female,Loyal Customer,18,Personal Travel,Eco,432
83395,Female,disloyal Customer,24,Business travel,Business,632
103563,Male,disloyal Customer,33,Business travel,Business,604
